artist_id,artist_name,genre
patrick-bruel-11633,PATRICK BRUEL,Variété Française
stephane-rougier-85431,STEPHANE ROUGIER,Classique
requiem-de-mozart-orchestre-philharmonique-de-republique-tcheque-et-choeur-et-solistes-de-lopera-de-prague-130192,REQUIEM DE MOZART (Orchestre philharmonique de République tchèque et Choeur et solistes de l'Opéra de Prague),Classique
michel-macias-610,MICHEL MACIAS,Scène Française
the-music-of-john-williams-vs-hans-zimmer-en-concert-172472,THE MUSIC OF JOHN WILLIAMS VS HANS ZIMMER EN CONCERT,Spectacle Musical
elodie-poux-126817,ELODIE POUX,Humour
hiromi-uehara-150979,HIROMI UEHARA,Classique
pandore-166706,PANDORE,Scène Française
gerald-clayton-74486,GERALD CLAYTON,Jazz / Blues
le-livre-de-la-jungle-cie-ecla-theatre-118586,LE LIVRE DE LA JUNGLE (Cie Ecla Theatre),Spectacle pour enfants
grupo-compay-segundo-82396,GRUPO COMPAY SEGUNDO,World
safia-bahmed-schwartz-169374,SAFIA BAHMED SCHWARTZ,Hip-Hop/Rap/R'n'B
ensemble-alkymia-201921,ENSEMBLE ALKYMIA,World
jimi-drouillard-15801,JIMI DROUILLARD,Jazz / Blues
danakil-26547,DANAKIL,Reggae
mel-melinda-ulysses-174371,MEL (MELINDA ULYSSES),World
the-monsters-99720,THE MONSTERS,Rock
clignement-182-199177,CLIGNEMENT 182,Rock
jp-nataf-19717,JP NATAF,Scène Française
crumble-12220,STEPHY HAIK,Jazz / Blues
the-blaze-160999,THE BLAZE,Electro
isabelle-boulay-10336,ISABELLE BOULAY,Variété Française
bikini-kill-184809,BIKINI KILL,Rock
lomepal-121672,LOMEPAL,Hip-Hop/Rap/R'n'B
the-rabeats-tribute-to-the-beatles-25782,THE RABEATS TRIBUTE TO THE BEATLES,Variété pop internationale
eternel-cirque-arlette-gruss-217539,ETERNEL (Cirque Arlette Gruss),Cirque
les-sales-majestes-576,LES SALES MAJESTES,Scène Française
ua-tea-119587,UA TEA,Scène Française
alula-19353,ALULA,Jazz / Blues
the-rumjacks-149772,THE RUMJACKS,Rock
natalie-dessay-55603,NATALIE DESSAY,Classique
la-promesse-dun-soir-alison-wheeler-14311,PATRICE GALAS,Jazz / Blues
lecran-pop---la-la-land-239701,L'ECRAN POP - LA LA LAND,Spectacle/évènement
lionel-fortin-111468,LIONEL FORTIN,Jazz / Blues
michalis-boliakis-152099,MICHALIS BOLIAKIS,Classique
diaboura-233503,DIABOURA,World
amandine-lourdel-197915,AMANDINE LOURDEL,Humour
smif-n-wessun-aka-cacao-brovaz-103335,SMIF-N-WESSUN (AKA CACAO BROVAZ),Hip-Hop/Rap/R'n'B
irma-75840,IRMA,Soul/Funk/Groove
electric-octopus-orchestra-43516,ELECTRIC OCTOPUS ORCHESTRA,Rock
kamasi-washington-140993,KAMASI WASHINGTON,Jazz / Blues
black-m-83196,BLACK M,Hip-Hop/Rap/R'n'B
martha-argerich-50272,MARTHA ARGERICH,Classique
wood-dog-house-90906,WOOD DOG HOUSE,Jazz / Blues
brad-mehldau-2809,BRAD MEHLDAU,Jazz / Blues
duo-oana-224481,DUO OANA,Classique
matt-epp-128536,MATT EPP,Rock
dany-brillant-2848,DANY BRILLANT,Variété Française
aida---opera-de-verdi-71450,AIDA - OPERA DE VERDI,Classique
black-pumas-173877,BLACK PUMAS,Soul/Funk/Groove
kale-145801,KALE,Jazz / Blues
the-hot-swing-sextet-205535,THE HOT SWING SEXTET,Jazz / Blues
michael-spyres-174280,MICHAEL SPYRES,Classique
trinix-155799,TRINIX,Electro
francois-xavier-demaison-48199,FRANCOIS XAVIER DEMAISON,Humour
j-zbel-bfdm-152296,J-ZBEL (BFDM),Electro
gerd-janson-164486,GERD JANSON,Dj
nku-blues-band-243441,NKU BLUES BAND,Rock
theodora-138752,THEODORA,Electro
helene-grimaud-57366,HELENE GRIMAUD,Classique
felicien-brut---quinteto-nuevo-tango-188519,FELICIEN BRUT - QUINTETO NUEVO TANGO,Jazz / Blues
louise-attaque-253,LOUISE ATTAQUE,Scène Française
laurent-barat-81046,LAURENT BARAT,Humour
romain-175190,ROMAIN & THE COWBOY SURFERS,Scène Française
molly-122109,MOLLY,Dj
madame-butterfly-paul-daniel-200837,MADAME BUTTERFLY (Paul Daniel),Classique
baby-cool-211557,BABY COOL,Rock
bassbassgaterie-167915,BASSBASSGATERIE,Rock
alex-rec-221545,ALEX REC,Rock
john-williams-209789,JOHN WILLIAMS & HANS ZIMMER ODYSSEY,Spectacle Musical
les-souliers-rouges-179082,LES SOULIERS ROUGES,Spectacle Musical
johnny-symphonique-tour-187411,JOHNNY SYMPHONIQUE TOUR,Spectacle Musical
fatoumata-diawara-42011,FATOUMATA DIAWARA,World
halo-maud-146100,HALO MAUD,Scène Française
la-ou-l-impossible-prend-vie-14545,LLORCA,Electro
dawa-salfati-171489,DAWA SALFATI,Jazz / Blues
tony-ann-223417,TONY ANN,Classique
jordi-savall-47254,JORDI SAVALL,Classique
dko-records-179902,D.KO RECORDS,Electro
rozi-plain-52588,ROZI PLAIN,Rock
les-sales-gosses-de-la-magie-12869,SUNRISE,Reggae
baja-frequencia-158388,BAJA FREQUENCIA,Dj
selene-saint-aime-170652,SELENE SAINT AIME,Jazz / Blues
mammal-hands-156122,MAMMAL HANDS,Jazz / Blues
i-gotta-feeling-228035,I GOTTA FEELING,Spectacle Musical
bobo-dos-mil-180422,BOBO DOS MIL,Dj
lentourloop-120566,L'ENTOURLOOP,Electro
julien-allafort-trio-214219,JULIEN ALLAFORT TRIO,Jazz / Blues
stephan-eicher-2187,STEPHAN EICHER,Variété Française
nnhmn-201901,NNHMN,Electro
zaltan-55969,ZALTAN,Dj
salvatore-adamo-8474,SALVATORE ADAMO,Variété Française
grease-tour---cine-concert-180655,GREASE TOUR - CINE CONCERT,Spectacle Musical
veronique-gens-53452,VERONIQUE GENS,Classique
pogo-car-crash-control-145915,POGO CAR CRASH CONTROL,Scène Française
ron-carroll-53139,RON CARROLL,Dj
dimension-bonus-205777,DIMENSION BONUS,Electro
veronique-sanson-375,VERONIQUE SANSON,Variété Française
herr-krank-178161,HERR KRANK,Electro
corneille-24304,CORNEILLE,Soul/Funk/Groove
irish-celtic-94613,IRISH CELTIC,World
tsanta-216057,TSANTA,World
hypno5e-34223,HYPNO5E,Scène Française
agents-of-time-141371,AGENTS OF TIME,Electro
ildar-abdrazakov-179637,ILDAR ABDRAZAKOV,Classique
lorangeade-143625,L'ORANGEADE,Electro
colours-in-the-street-108296,COLOURS IN THE STREET,Scène Française
kassav-494,KASSAV,World
romano-dandies-140938,ROMANO DANDIES,World
alex-cameron-152555,ALEX CAMERON,Rock
the-world-of-hans-zimmer---a-symphonic-celebration-11741,BERTHET,Scène Française
no-tears-241849,NO (T)EARS,Electro
so-lune-152492,SO LUNE,Electro
allez-la-bise-12995,MICHAEL MAYER,Electro
dj-ciel-92492,DJ CIEL,Dj
king-hannah-190845,KING HANNAH,Rock
red-money-137535,RED MONEY,Rock
pascal-obispo-1429,PASCAL OBISPO,Variété Française
casse-noisette-grand-ballet-de-kiev-219349,CASSE NOISETTE (Grand Ballet de Kiev),Danse
follakzoid-127861,FOLLAKZOID,Rock
shifted-119839,SHIFTED,Dj
black-bomb-a-13388,BLACK BOMB A,Métal/Hard-Rock
ensemble-gallien-184401,ENSEMBLE GALLIEN,Classique
voiski-107704,VOISKI,Electro
dlina-volny-199137,DLINA VOLNY,Rock
keen-v-119415,KEEN V,Variété Française
arthur-ely-157873,ARTHUR ELY,Scène Française
tonycello-antoine-payen-95139,TONYCELLO (Antoine Payen),Classique
franck-dubosc-48198,FRANCK DUBOSC,Humour
nacar-193733,NACAR,Electro
emily-wells-119180,EMILY WELLS,Variété pop internationale
geoffrey-lucky-pepper-149666,GEOFFREY LUCKY PEPPER,Jazz / Blues
severin-91015,SEVERIN,Scène Française
otis-stacks-152301,OTIS STACKS,Hip-Hop/Rap/R'n'B
anetha-144309,ANETHA,Electro
michel-jonasz-85648,MICHEL JONASZ,Variété Française
back-to-basic-2000-183218,BACK TO BASIC 2000,Spectacle Musical
kepa-129926,KEPA,Jazz / Blues
sauvan-205713,SAUVAN,Scène Française
samara-joy-187085,SAMARA JOY,Jazz / Blues
pariah-176443,PARIAH,Dj
le-son-dalex-12061,VALERIE GRASCHAIRE,Jazz / Blues
hadrien-feraud-37448,HADRIEN FERAUD,Jazz / Blues
cocu-13219,THALAL,World
olivier-de-benoist-50136,OLIVIER DE BENOIST,Humour
souris-pas--12289,GERALD LAROCHE,Scène Française
par-amour-14327,MOVIES,Jazz / Blues
gims-83199,GIMS,Hip-Hop/Rap/R'n'B
jasmin-ljutic-171487,JASMIN LJUTIC,World
hansel-et-gretel-collectif-ubique-152171,HANSEL ET GRETEL (Collectif Ubique),Spectacle Musical
sextile-166240,SEXTILE,Rock
meule-202159,MEULE,Scène Française
powder-172535,POWDER,Dj
yung-shade-175307,YUNG SHADE,Hip-Hop/Rap/R'n'B
italojohnson-130080,ITALOJOHNSON,Electro
antoine-garrel-218997,ANTOINE GARREL,Dj
dame-area-189923,DAME AREA,Rock
le-bask-68300,LE BASK,Dj
alexandre-charles-194975,ALEXANDRE CHARLES,Rock
une-heure-a-tuer-14351,PHILIPPE SOIRAT,Jazz / Blues
fabien-olicard-130782,FABIEN OLICARD,Spectacles / cabaret
kikagaku-moyo-150228,KIKAGAKU MOYO,Rock
le-lac-des-cygnes-ballet-et-orchestre-de-lopera-national-de-russie-178597,LE LAC DES CYGNES (Ballet et orchestre de l'opera national de Russie),Danse
emile-londonien-187187,EMILE LONDONIEN,Jazz / Blues
puccini-giacomo-puccini-127128,PUCCINI (GIACOMO PUCCINI),Classique
max-boublil-48551,MAX BOUBLIL,Humour
sandrine-sarroche-63229,SANDRINE SARROCHE,Humour
gautier-capucon-63070,GAUTIER CAPUCON,Classique
vendredi-sur-mer-157063,VENDREDI SUR MER,Electro
david-lafore-4817,DAVID LAFORE,Scène Française
cats-claw-237709,CAT'S CLAW,Jazz / Blues
drame-145262,DRAME,Scène Française
sassy-j-145744,SASSY J,Dj
nsdos-159358,NSDOS,Dj
sarah-schwab-205361,SARAH SCHWAB,Scène Française
nubya-garcia-167320,NUBYA GARCIA,Jazz / Blues
ntk-242427,NTK,Rock
le-pavillon-aux-pivoines-opera-kun-de-jiangsu-222351,LE PAVILLON AUX PIVOINES (Opera Kun de Jiangsu),World
back-to-the-floyd-188805,BACK TO THE FLOYD,Spectacle Musical
diana-damrau-61874,DIANA DAMRAU,Classique
original-h-40929,ORIGINAL H,World
2th-178287,2TH,Hip-Hop/Rap/R'n'B
chimene-badi-26954,CHIMENE BADI,Variété Française
keys-kool-221409,KEYS KOOL,Jazz / Blues
shawn-mendes-137768,SHAWN MENDES,Variété pop internationale
dhafer-youssef-25282,DHAFER YOUSSEF,Jazz / Blues
michael-mayer-12995,MICHAEL MAYER,Electro
roman-borisov-200295,ROMAN BORISOV,Classique
deportivo-12795,DEPORTIVO,Scène Française
saison-2-179,TAKE IT EASY,Rock
asif-ali-khan-230977,ASIF ALI KHAN,World
harry-potter-et-la-chambre-des-secrets-cine-concert-192933,HARRY POTTER ET LA CHAMBRE DES SECRETS (Ciné-concert),Ciné-concert
pascal-parisot-7264,PASCAL PARISOT,Spectacle pour enfants
matthias-goerne-69428,MATTHIAS GOERNE,Classique
singuliere-13463,AWATINAS,World
arrete-de-pleurer-penelope-1-48256,ARRETE DE PLEURER PENELOPE 1,Humour
tau-158428,TAU,Rock
amk-224029,AMK,Hip-Hop/Rap/R'n'B
actors-198297,ACTORS,Rock
mireille-mathieu-23100,MIREILLE MATHIEU,Variété Française
francois-and-the-atlas-mountains-77826,FRANCOIS AND THE ATLAS MOUNTAINS,Scène Française
elg-et-la-chimie-203773,ELG ET LA CHIMIE,Scène Française
jade-jade-172064,JADE (Jäde),Hip-Hop/Rap/R'n'B
broken-back-138313,BROKEN BACK,Electro
selofan-131175,SELOFAN,Rock
octave-one-34608,OCTAVE ONE,Electro
evgeny-kissin-61981,EVGENY KISSIN,Classique
mezerg-170394,MEZERG,Electro
quatuor-debussy-55100,QUATUOR DEBUSSY,Classique
the-musical-box-26933,THE MUSICAL BOX,Variété pop internationale
black-milk-46721,BLACK MILK  & THE NAT TURNER BAND,Hip-Hop/Rap/R'n'B
roseland-118601,ROSELAND,Electro
ben-cedric-ben-abdallah-146609,BEN (Cédric Ben Abdallah),Humour
xeno-and-oaklander-202095,XENO AND OAKLANDER,Electro
vlada-90210,VLADA,Hip-Hop/Rap/R'n'B
isabelle-durin-158091,ISABELLE DURIN,Classique
hatik-180134,HATIK,Hip-Hop/Rap/R'n'B
carbon-killer-171643,CARBON KILLER,Rock
jacques-ballue-157436,JACQUES BALLUE,Jazz / Blues
daisy-mortem-156854,DAISY MORTEM,Scène Française
ed-sheeran-99058,ED SHEERAN,Variété pop internationale
ultra-vomit-28429,ULTRA VOMIT,Métal/Hard-Rock
florian-sempey-83662,FLORIAN SEMPEY,Classique
les-choeurs-et-solistes-de-lopera-de-prague-175922,LES CHOEURS ET SOLISTES DE L'OPERA DE PRAGUE,Classique
jwles-189569,JWLES,Hip-Hop/Rap/R'n'B
t-vice-60737,T-VICE,World
les-filles-du-3eme-169234,LES FILLES DU 3EME,Scène Française
kendra-morris-127492,KENDRA MORRIS,Soul/Funk/Groove
zelie-192021,ZELIE,Scène Française
la-troupe-du-jamel-comedy-club-39710,LA TROUPE DU JAMEL COMEDY CLUB,Humour
anne-etchegoyen-29495,ANNE ETCHEGOYEN,World
acid-arab-129042,ACID ARAB,Electro
jean-michel-bernard-38229,JEAN MICHEL BERNARD,Jazz / Blues
blackstar---bowie-concert-tribute-177419,BLACKSTAR - BOWIE CONCERT TRIBUTE,Rock
pascal-pistone-67699,PASCAL PISTONE,Classique
clement-viktorovitch-228399,CLEMENT VIKTOROVITCH,Spectacle/évènement
robert-hood-42609,ROBERT HOOD,Electro
didier-super-28855,DIDIER SUPER,Scène Française
piers-faccini-29145,PIERS FACCINI,Rock
the-cinelli-brothers-175687,THE CINELLI BROTHERS,Jazz / Blues
yoann-loustalot-13184,YOANN LOUSTALOT,Jazz / Blues
gonna-get-yours-155636,GONNA GET YOURS,Rock
martin-tembremande-79576,MARTIN TEMBREMANDE,Classique
sebastien-wust-205347,SEBASTIEN WUST,Humour
gospel-pour-100-voix-11217,GOSPEL POUR 100 VOIX,Gospel
houdi-208233,HOUDI,Hip-Hop/Rap/R'n'B
samuel-bambi-179504,SAMUEL BAMBI,Humour
earthless-71748,EARTHLESS,Rock
francis-cabrel-444,FRANCIS CABREL,Variété Française
episode-6-sellig-13953,OEDO SUKEROKU TAIKO,World
unschooling-181934,UNSCHOOLING,Rock
mix-master-mike-45809,MIX MASTER MIKE,Dj
the-cool-kids-131742,THE COOL KIDS,Hip-Hop/Rap/R'n'B
kyo-26366,KYO,Scène Française
mike-et-rike-199319,MIKE ET RIKE,Spectacle Musical
jacques-raymond-32722,JACQUES RAYMOND,Jazz / Blues
kalash-29288,KALASH,Hip-Hop/Rap/R'n'B
sylvain-duthu-164896,SYLVAIN DUTHU,Scène Française
harry-potter-a-lecole-des-sorciers----cine-concert-153401,HARRY POTTER A L'ECOLE DES SORCIERS  - CINE CONCERT,Ciné-concert
maria-luisa-macellaro-la-franca-150369,MARIA LUISA MACELLARO LA FRANCA,Classique
julien-bischerour-169225,JULIEN BISCHEROUR,Variété Française
born-in-90-170195,BORN IN 90,Spectacle Musical
quand-je-serai-grande-je-serai-patrick-swayze-14065,COMBO JAZZ STANDARTS,Jazz / Blues
ayame-ishise-205761,AYAME ISHISE,Classique
dimone-27338,DIMONE,Scène Française
rock-symphony-voices-231493,ROCK SYMPHONY VOICES,Spectacle Musical
health-55745,HEALTH,Rock
griiise-la-musicale-comedie--des-comedies-musicales-221011,GRIIISE LA MUSICALE COMEDIE  DES COMEDIES MUSICALES,Spectacle Musical
ballet-national-de-siberie-183245,BALLET NATIONAL DE SIBERIE,Danse
jean-yves-rupert-signe-man-finot-6439,BOUMAG,Jazz / Blues
mind-against-129198,MIND AGAINST,Electro
markus-schmidt-241773,MARKUS SCHMIDT,Dj
gaspode-240931,GASPODE,Rock
groupe-vocal-arpege-50302,GROUPE VOCAL ARPEGE,Classique
marine-leonardi-219513,MARINE LEONARDI,Humour
fett-burger-155214,FETT BURGER,Dj
les-ogres-de-barback---pitt-ocha-216717,LES OGRES DE BARBACK - PITT OCHA,Spectacle Musical
daniel-avery-114444,DANIEL AVERY,Electro
the-garden-129386,THE GARDEN,Rock
irene-dresel-156382,IRENE DRESEL,Electro
tes-toi-7719,LA THEORY DU REPTIL,Jazz / Blues
patrice-caumon-54409,PATRICE CAUMON,Scène Française
jeremy-frerot-110447,JEREMY FREROT,Variété Française
das-kinn-233075,DAS KINN,Electro
robin-mckelle-37746,ROBIN MCKELLE,Jazz / Blues
keis-band-134567,KEI'S BAND,World
tom-villa-106580,TOM VILLA,Humour
500-voix-pour-les-plus-belles-chansons-francaises-229287,500 VOIX POUR LES PLUS BELLES CHANSONS FRANCAISES,Spectacle Musical
romain-play-50365,ROMAIN PLAY,Electro
carmina-burana-franceconcert-126285,CARMINA BURANA (Franceconcert),Classique
alors-on-danse--181122,ALORS ON DANSE ?,Spectacle/évènement
the-wedding-present-29929,THE WEDDING PRESENT,Rock
fire-of-georgia-royal-national-ballet-de-georgie-176732,FIRE OF GEORGIA (Royal National Ballet De Georgie),Danse
elton-john-7026,ELTON JOHN,Variété pop internationale
nej-183025,NEJ',Hip-Hop/Rap/R'n'B
rg-rough-194991,RG ROUGH,Musique contemporaine
token-145371,TOKEN,Hip-Hop/Rap/R'n'B
bolero---hommage-a-maurice-ravel-148893,BOLERO - HOMMAGE A MAURICE RAVEL,Classique
new-york-gospel-choir-31546,NEW YORK GOSPEL CHOIR,Gospel
brulez-242423,BRULEZ!,Rock
joker-live-in-concert-182916,JOKER LIVE IN CONCERT,Ciné-concert
stuck-in-the-sound-30165,STUCK IN THE SOUND,Scène Française
mohamed-le-suedois-121565,MOHAMED LE SUEDOIS,Humour
franjo-181784,FRANJO,Humour
mondowski-129762,MONDOWSKI,Dj
melissmell-41016,MELISSMELL,Scène Française
les-annees-twist-239397,LES ANNEES TWIST,Spectacle Musical
sidi-wacho-144783,SIDI WACHO,Hip-Hop/Rap/R'n'B
kyle-eastwood-10310,KYLE EASTWOOD,Jazz / Blues
ya-t-il-un-beau-gosse-dans-la-salle--10945,PHILIPPE LACCARRIERE,Jazz / Blues
jacques-morelenbaum-26499,JACQUES MORELENBAUM,World
morgane-cadignan-173863,MORGANE CADIGNAN,Humour
calogero-18470,CALOGERO,Variété Française
mickael-montadir-131390,MICKAEL MONTADIR,Humour
joe-lewandowski-178526,JOE LEWANDOWSKI,Electro
thomas-dutronc-18500,THOMAS DUTRONC,Scène Française
dena-mwana-181669,DENA MWANA,Gospel
philippe-bezkorowajny-221635,PHILIPPE BEZKOROWAJNY,Classique
ablaye-cissoko-27289,ABLAYE CISSOKO,World
casse-noisette-ballet-national-ukrainien-dodessa-220201,CASSE NOISETTE (Ballet National Ukrainien d'Odessa),Danse
tuerie-193461,TUERIE,Hip-Hop/Rap/R'n'B
keren-ann-14898,KEREN ANN,Scène Française
okali-208225,OKALI,World
le-tour-du-monde-en-180-vannes-26,DOMINIQUE A,Scène Française
yougo-90536,YOUGO,Dj
lise-berthaud-48847,LISE BERTHAUD,Classique
best-of-80--176970,BEST OF 80 !,Spectacle/évènement
corteo-cirque-du-soleil-40218,CORTEO (Cirque Du Soleil),Cirque
too-many-zooz-138264,TOO MANY ZOOZ,Soul/Funk/Groove
leo-briere-181733,LEO BRIERE,Spectacles / cabaret
en-attendant-ana-154167,EN ATTENDANT ANA,Scène Française
nathan-mameri-181018,NATHAN MAMERI,Scène Française
pendentif-90290,PENDENTIF,Scène Française
bonsoir-charlie-114683,BONSOIR CHARLIE,Spectacle Musical
zucchero-228,ZUCCHERO,Variété pop internationale
moody-41555,MOODY,Dj
antonia-de-rendinger-72464,ANTONIA DE RENDINGER,Humour
nouvelle-vague-28400,NOUVELLE VAGUE,Rock
claudio-capeo-78426,CLAUDIO CAPEO,Scène Française
sir-andras-schiff-209281,SIR ANDRÁS SCHIFF,Classique
slask-ballet-national-de-pologne-198769,SLASK (BALLET NATIONAL DE POLOGNE),Danse
clemence-massart-32843,CLEMENCE MASSART,Scène Française
shakira-26038,SHAKIRA,Variété pop internationale
piaf-le-spectacle-138542,PIAF! LE SPECTACLE,Spectacle Musical
leon-revol-173132,LEON REVOL,Dj
jeremy-pelt-37598,JEREMY PELT,Jazz / Blues
miel-de-montagne-169644,MIEL DE MONTAGNE,Electro
on-est-ensemble-14405,JOHN HAMMOND,Jazz / Blues
miguel-angel-garcia-fernandez-232133,MIGUEL ANGEL GARCIA FERNANDEZ,Jazz / Blues
leo-pol-129737,LEO POL,Electro
la-pat-patrouille---le-spectacle-170235,LA PAT' PATROUILLE - LE SPECTACLE,Spectacle pour enfants
the-very-best-of-john-williams-180165,THE VERY BEST OF JOHN WILLIAMS,Spectacle Musical
les-amazones-242863,LES AMAZONES,Spectacle/évènement
tiakola-190825,TIAKOLA,Hip-Hop/Rap/R'n'B
fate-gear-177137,FATE GEAR,Métal/Hard-Rock
mister-gang-162,MISTER GANG,Scène Française
radio-nova-crew-178337,RADIO NOVA CREW,Electro
grrzzz-5821,GRRZZZ,Scène Française
solal-roubine-168815,SOLAL ROUBINE,Scène Française
jeremy-underground-109350,JEREMY UNDERGROUND,Dj
awesome-tapes-from-africa-98660,AWESOME TAPES FROM AFRICA,Electro
nova-swing-orchestra-171496,NOVA SWING ORCHESTRA,Jazz / Blues
momo-kodama-53928,MOMO KODAMA,Classique
hoorsees-176080,HOORSEES,Rock
lheure-miroir---recital-a-2-guitares-14449,AMNESTOY TRIO,World
jungle-book-179470,JUNGLE BOOK,Spectacle Musical
rey-mendes-191043,REY MENDES,Humour
harry-potter-et-le-prisonnier-dazkaban---cine-concert-181695,HARRY POTTER ET LE PRISONNIER D'AZKABAN - CINE CONCERT,Ciné-concert
sous-influence-romain-villoteau-220577,SOUS INFLUENCE (Romain Villoteau),Spectacle pour enfants
raw-wild-60983,RAW WILD,Scène Française
therapie-taxi-152221,THERAPIE TAXI,Scène Française
kid-congo-32496,KID CONGO & THE PINK MONKEYS BIRDS,Rock
sexion-dassaut-70176,SEXION D'ASSAUT,Hip-Hop/Rap/R'n'B
flavia-coelho-92833,FLAVIA COELHO,World
balkan-kartet-ersoj-kazimov-141130,BALKAN KARTET (Ersoj Kazimov),World
shaka-ponk-27035,SHAKA PONK,Scène Française
werenoi-207193,WERENOI,Hip-Hop/Rap/R'n'B
christine-berrou-64696,CHRISTINE BERROU,Humour
symmetric-228277,SYMMETRIC,Jazz / Blues
tchavolo-schmitt-19479,TCHAVOLO SCHMITT,Jazz / Blues
princess-chelsea-109170,PRINCESS CHELSEA,Rock
baba-stiltz-151964,BABA STILTZ,Dj
philippine-delaire-188189,PHILIPPINE DELAIRE,Humour
stars-80-encore--195877,STARS 80 ENCORE !,Spectacle Musical
pull-a-facettes-176152,PULL A FACETTES,Spectacle/évènement
serge-teyssot-gay-16895,SERGE TEYSSOT GAY,Scène Française
jaakko-eino-kalevi-142077,JAAKKO EINO KALEVI,Electro
penelope-51669,PENELOPE,Scène Française
le-bal-chaloupe-160229,LE BAL CHALOUPE,Jazz / Blues
jamel-debbouze-10667,JAMEL DEBBOUZE,Humour
coelho-164915,COELHO,Hip-Hop/Rap/R'n'B
tagada-jones-14162,TAGADA JONES,Scène Française
quatuor-arod-132673,QUATUOR AROD,Classique
le-monde-appartient-a-ceux-qui-le-fabriquent-12315,BERNARD MASSUIR,Scène Française
la-java-des-memoires-26020,LA JAVA DES MEMOIRES,Spectacle Musical
the-leisure-society-70476,THE LEISURE SOCIETY,Rock
j9ueve-187623,J9UEVE,Hip-Hop/Rap/R'n'B
jean-luc-lemoine-48206,JEAN LUC LEMOINE,Humour
le-lac-des-cygnes-ballet-de-lopera-national-tchaikovski-de-perm-143168,LE LAC DES CYGNES (Ballet De L'opera National Tchaikovski De Perm),Danse
lisa-pariente-189989,LISA PARIENTE,Scène Française
djadja-159474,DJADJA & DINAZ,Hip-Hop/Rap/R'n'B
digitalism-32376,DIGITALISM,Electro
jc-satan-88749,JC SATAN,Scène Française
sydney-valette-102711,SYDNEY VALETTE,Dj
philippe-herreweghe-91896,PHILIPPE HERREWEGHE,Classique
lecran-pop----bohemian-rhapsody-179708,L'ECRAN POP -  BOHEMIAN RHAPSODY,Spectacle/évènement
soy-luna-161093,SOY LUNA,Spectacle Musical
lane-171924,LANE,Rock
anastasia-kristensen-169544,ANASTASIA KRISTENSEN,Dj
alaska-gold-rush-128880,ALASKA GOLD RUSH,Rock
perez-135417,PEREZ,Scène Française
vald-136827,VALD,Hip-Hop/Rap/R'n'B
dj-marcelle-121389,DJ MARCELLE,Dj
lonepsi-166153,LONEPSI,Hip-Hop/Rap/R'n'B
aliocha-schneider-153126,ALIOCHA SCHNEIDER,Scène Française
mansour-47863,MANSOUR,Hip-Hop/Rap/R'n'B
sophia-aram-48341,SOPHIA ARAM,Humour
on-a-tous-quelque-chose-en-nous-de-de-vinci-843,KENNY BARRON,Jazz / Blues
bryn-terfel-134925,BRYN TERFEL,Classique
arthur-satan-188127,ARTHUR SATAN,Scène Française
zola-34568,ZOLA,Hip-Hop/Rap/R'n'B
donny-benet-170946,DONNY BENET,Electro
shekinah-rodz-128119,SHEKINAH RODZ,Jazz / Blues
boon-va-mieux-faire--14417,PAUL GALIANA,Scène Française
kacem-wapalek-92878,KACEM WAPALEK,Hip-Hop/Rap/R'n'B
peter-and-the-test-tube-babies-pttb-6956,PETER AND THE TEST TUBE BABIES (PTTB),Rock
oracle-sisters-187145,ORACLE SISTERS,Rock
denuit-175756,DENUIT,Electro
thats-life-12751,AYNSLEY LISTER,Jazz / Blues
web-224917,WEB,Rock
honey-sound-system-173776,HONEY SOUND SYSTEM,Electro
loco-168074,LOCO&JAM,Electro
michel-polnareff-36218,MICHEL POLNAREFF,Variété Française
samo-dj-174740,SAMO DJ,Dj
lewsberg-178165,LEWSBERG,Rock
pretty-yende-100898,PRETTY YENDE,Classique
dejeuner-en-lair-12432,RUTABAGA,Reggae
zinee-189109,ZINEE,Hip-Hop/Rap/R'n'B
omar-s-39881,OMAR S,Electro
cj-fly-183445,CJ FLY,Hip-Hop/Rap/R'n'B
hugh-coltman-39384,HUGH COLTMAN,Jazz / Blues
15000-voix-pour-les-plus-belles-chansons-francaises-239747,15000 VOIX POUR LES PLUS BELLES CHANSONS FRANCAISES,Spectacle Musical
curses-201893,CURSES,Punk
celeste-130713,CELESTE,Métal/Hard-Rock
les-soignantes-229059,LES SOIGNANTES,Scène Française
helene-segara-12208,HELENE SEGARA,Variété Française
amorce-215373,AMORCE,Dj
the-magical-music-of-harry-potter-live-in-concert-227119,THE MAGICAL MUSIC OF HARRY POTTER LIVE IN CONCERT,Ciné-concert
koudlam-79274,KOUDLAM,Electro
vonda-shepard-19474,VONDA SHEPARD,Rock
scandicus-59631,SCANDICUS,Classique
marina-izarra-229327,MARINA IZARRA,Humour
lada-obradovic-169238,LADA OBRADOVIC,Jazz / Blues
ninoska-101117,NINOSKA,World
the-architect-106837,THE ARCHITECT & VJ BEFOUR,Dj
voyage-en-comedie-13615,PRODUCER,Electro
bambounou-109998,BAMBOUNOU,Electro
molly-nilsson-107746,MOLLY NILSSON,Rock
maxime-gasteuil-119933,MAXIME GASTEUIL,Humour
casse-noisette-francois-mauduit-187111,CASSE NOISETTE (Francois Mauduit),Danse
a-polylogue-from-sila-165605,A POLYLOGUE FROM SILA,Jazz / Blues
dead-kennedys-48881,DEAD KENNEDYS,Rock
