event_type,city,venue_id,start_date,artist_id,artist_name
Concert,Bordeaux,theatre-la-pergola-a-bordeaux-30565,2025-03-15T20:00:00,les-amazones-242863,LES AMAZONES
Concert,Bordeaux,rock-school-barbey-3069,2025-03-15T20:30:00,victor-solf-181139,VICTOR SOLF
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-03-15T20:30:00,solann-225065,SOLANN
Concert,Bordeaux,theatre-casino-barriere-a-bordeaux-18073,2025-03-15T20:30:00,dani-lary-71914,DANI LARY
Concert,Merignac,le-pin-galant-7410,2025-03-16T16:00:00,les-souliers-rouges-179082,LES SOULIERS ROUGES
Concert,Arcachon,theatre-olympia-darcachon-7976,2025-03-16T17:00:00,sherlock-holmes---laventure-musicale-203019,SHERLOCK HOLMES - L'AVENTURE MUSICALE
Concert,Biganos,centre-culturel-lucien-mounaix-de-biganos-8226,2025-03-16T17:00:00,laurent-baffie-se-pose-des-questions-12180,LAURENT BAFFIE SE POSE DES QUESTIONS
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-03-17T20:00:00,evgeny-kissin-61981,EVGENY KISSIN
Concert,Bordeaux,theatre-trianon-ex-centre-jean-vigo-a-bordeaux-22190,2025-03-17T21:00:00,la-vie-de-ta-mere-13763,LA VIE DE TA MERE
Concert,Merignac,le-pin-galant-7410,2025-03-18T20:30:00,le-grand-bal-cie-dyptik-218969,LE GRAND BAL (Cie Dyptik)
Concert,Le Haillan,lentrepot-du-haillan-11910,2025-03-19T20:30:00,pandore-166706,PANDORE
Concert,Floirac,arkea-arena---bordeaux-53144,2025-03-20T19:30:00,andre-rieu-28344,ANDRE RIEU
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-03-20T20:00:00,orchestre-national-bordeaux-aquitaine-onba-55282,ORCHESTRE NATIONAL BORDEAUX AQUITAINE (ONBA)
Concert,Bordeaux,rock-school-barbey-3069,2025-03-20T20:00:00,marion-roch-146668,MARION ROCH
Concert,Bordeaux,rock-school-barbey-3069,2025-03-21T00:00:00,felhur-x-andro-224027,FELHUR X ANDRO
Concert,Sainte Foy la Grande,salle-des-fetes-a-sainte-foy-la-grande-35465,2025-03-21T19:30:00,okali-208225,OKALI
Concert,Saint Loubes,la-coupole-de-saint-loubes-2397,2025-03-21T19:30:00,tolkia-242139,TOLKIA
Concert,Bordeaux,theatre-la-pergola-a-bordeaux-30565,2025-03-21T20:00:00,les-amazones-242863,LES AMAZONES
Concert,Bordeaux,rock-school-barbey-3069,2025-03-21T20:30:00,rouquine-184021,ROUQUINE
Concert,Bordeaux,iboat-a-bordeaux-39764,2025-03-21T20:30:00,the-last-internationale-133088,THE LAST INTERNATIONALE
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-03-22T00:00:00,zoufris-maracas-93846,ZOUFRIS MARACAS
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-03-22T00:00:00,oracle-sisters-187145,ORACLE SISTERS
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-03-22T00:00:00,luiza-212115,LUIZA
Concert,Bordeaux,limpromptu-a-bordeaux-68893,2025-03-22T19:00:00,pascal-pistone-67699,PASCAL PISTONE
Concert,Saucats,centre-culturel-la-ruche-a-saucats-48592,2025-03-22T19:30:00,okali-208225,OKALI
Concert,Bordeaux,theatre-la-pergola-a-bordeaux-30565,2025-03-23T15:00:00,les-amazones-242863,LES AMAZONES
Concert,Arcachon,theatre-olympia-darcachon-7976,2025-03-25T19:00:00,the-wackids-80498,THE WACKIDS
Concert,Bordeaux,theatre-femina-1324,2025-03-26T20:30:00,la-promesse-dun-soir-alison-wheeler-14311,LA PROMESSE D'UN SOIR (Alison Wheeler)
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-03-26T20:30:00,jacques-morelenbaum-26499,JACQUES MORELENBAUM
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-03-26T20:30:00,jokair-156478,JOK'AIR
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-03-26T20:30:00,cash-savage-and-the-last-drinks-178098,CASH SAVAGE AND THE LAST DRINKS
Concert,Bordeaux,rock-school-barbey-3069,2025-03-26T20:30:00,cash-savage-and-the-last-drinks-178098,CASH SAVAGE AND THE LAST DRINKS
Concert,Floirac,arkea-arena---bordeaux-53144,2025-03-27T20:00:00,le-lac-des-cygnes-international-festival-ballet-200387,LE LAC DES CYGNES (International Festival Ballet & Festival Orchestra)
Concert,Bordeaux,iboat-a-bordeaux-39764,2025-03-27T20:30:00,piche-225647,PICHE
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-03-28T00:00:00,kamasi-washington-140993,KAMASI WASHINGTON
Concert,Mios,salle-des-fetes-de-mios-40670,2025-03-28T19:30:00,okali-208225,OKALI
Concert,Bordeaux,theatre-trianon-ex-centre-jean-vigo-a-bordeaux-22190,2025-03-28T20:00:00,la-famille-mamma-mia--zize-548,LA FAMILLE MAMMA MIA ! (Zize)
Concert,Floirac,arkea-arena---bordeaux-53144,2025-03-28T20:00:00,la-haine-226465,LA HAINE
Concert,Bordeaux,theatre-la-pergola-a-bordeaux-30565,2025-03-28T20:00:00,les-amazones-242863,LES AMAZONES
Concert,Bordeaux,theatre-femina-1324,2025-03-28T20:30:00,parades-13847,PARADES
Concert,Le Haillan,lentrepot-du-haillan-11910,2025-03-28T20:30:00,normalement-14479,NORMALEMENT
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-03-28T20:30:00,dafne-kritharas-134369,DAFNE KRITHARAS
Concert,Begles,cinema-le-festival-a-begles-48073,2025-03-29T16:30:00,doggo-ellie-james-226079,DOGGO (Ellie James)
Concert,Bordeaux,theatre-trianon-ex-centre-jean-vigo-a-bordeaux-22190,2025-03-29T20:00:00,la-famille-mamma-mia--zize-548,LA FAMILLE MAMMA MIA ! (Zize)
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-03-29T20:00:00,tigana-santana-101202,TIGANA SANTANA
Concert,Noaillac,salle-des-fetes-de-noaillac-60066,2025-03-29T20:00:00,okali-208225,OKALI
Concert,Merignac,le-pin-galant-7410,2025-03-29T20:30:00,lodyssee-de-la-voix-12538,L'ODYSSEE DE LA VOIX
Concert,Floirac,arkea-arena---bordeaux-53144,2025-03-29T20:30:00,la-haine-226465,LA HAINE
Concert,Saint Loubes,la-coupole-de-saint-loubes-2397,2025-03-29T20:30:00,nora-hamzawi-62000,NORA HAMZAWI
Concert,Eysines,salle-du-vigean-a-eysines-1113,2025-03-30T00:00:00,mon-frere-cest-dieu-sur-terre-13735,MON FRERE C'EST DIEU SUR TERRE
Concert,Bordeaux,theatre-la-pergola-a-bordeaux-30565,2025-03-30T15:00:00,les-amazones-242863,LES AMAZONES
Concert,Bordeaux,theatre-femina-1324,2025-03-30T18:30:00,episode-6-sellig-13953,EPISODE 6 (Sellig)
Concert,Floirac,arkea-arena---bordeaux-53144,2025-04-01T20:00:00,la-fouine-34055,LA FOUINE
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-04-01T20:00:00,michel-dalberto-53402,MICHEL DALBERTO
Concert,Libourne,theatre-liburnia-a-libourne-7750,2025-04-02T00:00:00,emily-loizeau-27512,EMILY LOIZEAU
Concert,Bordeaux,theatre-femina-1324,2025-04-02T19:30:00,vesselin-stanev-49769,VESSELIN STANEV
Concert,Floirac,arkea-arena---bordeaux-53144,2025-04-02T20:00:00,david-hallyday---requiem-pour-un-fou-11046,DAVID HALLYDAY - REQUIEM POUR UN FOU
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-04-02T20:30:00,keziah-jones-2002,KEZIAH JONES
Concert,Bordeaux,rock-school-barbey-3069,2025-04-02T20:30:00,ade-197635,ADE
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-04-03T00:00:00,the-liminanas-94543,THE LIMINANAS
Concert,Floirac,arkea-arena---bordeaux-53144,2025-04-03T20:00:00,une-heure-a-tuer-14351,UNE HEURE A TUER
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-04-03T20:00:00,orchestre-national-bordeaux-aquitaine-onba-55282,ORCHESTRE NATIONAL BORDEAUX AQUITAINE (ONBA)
Concert,Talence,linconnue-a-talence-73805,2025-04-03T20:00:00,okali-208225,OKALI
Concert,Bordeaux,theatre-trianon-ex-centre-jean-vigo-a-bordeaux-22190,2025-04-03T20:00:00,ours-charles-souchon-41847,OURS (Charles Souchon)
Concert,Bordeaux,rock-school-barbey-3069,2025-04-03T20:30:00,deportivo-12795,DEPORTIVO
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-04-03T20:30:00,trop-gentil-nicolas-lacroix-14087,TROP GENTIL (Nicolas Lacroix)
Concert,Villenave d'Ornon,le-cube-a-villenave-dornon-26473,2025-04-04T20:30:00,les-wriggles-874,LES WRIGGLES
Concert,Ares,espace-bremontier-a-ares-64357,2025-04-04T20:30:00,emily-loizeau-27512,EMILY LOIZEAU
Concert,Bordeaux,limpromptu-a-bordeaux-68893,2025-04-05T19:00:00,pascal-pistone-67699,PASCAL PISTONE
Concert,Bordeaux,theatre-femina-1324,2025-04-05T20:30:00,givre-14361,GIVRE
Concert,Floirac,arkea-arena---bordeaux-53144,2025-04-05T20:30:00,saez-11695,SAEZ
Concert,Bordeaux,limpromptu-a-bordeaux-68893,2025-04-05T20:30:00,pascal-pistone-67699,PASCAL PISTONE
Concert,Bordeaux,theatre-casino-barriere-a-bordeaux-18073,2025-04-05T20:30:00,celui-qui-chante-168476,CELUI QUI CHANTE
Concert,Bordeaux,theatre-femina-1324,2025-04-06T17:00:00,jeanne-mas-1532,JEANNE MAS
Concert,Floirac,arkea-arena---bordeaux-53144,2025-04-08T20:00:00,pub-royal-227823,PUB ROYAL
Concert,La Teste de Buch,theatre-pierre-cravey--a-la-teste-de-buch-49768,2025-04-08T20:30:00,patrice-laffont-92753,PATRICE LAFFONT
Concert,Arcachon,theatre-olympia-darcachon-7976,2025-04-08T20:30:00,grupo-compay-segundo-82396,GRUPO COMPAY SEGUNDO
Concert,Floirac,arkea-arena---bordeaux-53144,2025-04-09T20:00:00,le-syndrome-du-papillon-12777,LE SYNDROME DU PAPILLON
Concert,Bordeaux,theatre-femina-1324,2025-04-09T20:30:00,the-simon-173964,THE SIMON & GARFUNKEL STORY
Concert,Bordeaux,iboat-a-bordeaux-39764,2025-04-09T20:30:00,christophe-mali-30420,CHRISTOPHE MALI
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-04-09T20:30:00,miel-de-montagne-169644,MIEL DE MONTAGNE
Concert,Floirac,arkea-arena---bordeaux-53144,2025-04-10T20:00:00,la-tournee-du-trio-14335,LA TOURNEE DU TRIO
Concert,Bordeaux,theatre-trianon-ex-centre-jean-vigo-a-bordeaux-22190,2025-04-10T20:00:00,cocu-13219,COCU
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-04-10T20:00:00,elodie-da-silva-217065,ELODIE DA SILVA
Concert,Merignac,le-pin-galant-7410,2025-04-10T20:30:00,une-heure-a-tuer-14351,UNE HEURE A TUER
Concert,Floirac,arkea-arena---bordeaux-53144,2025-04-11T20:00:00,13hz-14255,13HZ
Concert,Bordeaux,limpromptu-a-bordeaux-68893,2025-04-11T20:00:00,pascal-pistone-67699,PASCAL PISTONE
Concert,Bordeaux,theatre-femina-1324,2025-04-11T20:30:00,le-gang-des-chieuses-228219,LE GANG DES CHIEUSES
Concert,Le Haillan,lentrepot-du-haillan-11910,2025-04-11T20:30:00,ana-carla-maza-118708,ANA CARLA MAZA
Concert,Bordeaux,rock-school-barbey-3069,2025-04-11T20:30:00,theodora-138752,THEODORA
Concert,Pessac,mediatheque-jacques-ellul-a-pessac-18538,2025-04-12T11:30:00,cadijo-32258,CADIJO
Concert,Bordeaux,theatre-trianon-ex-centre-jean-vigo-a-bordeaux-22190,2025-04-12T18:00:00,romuald-maufras-113747,ROMUALD MAUFRAS
Concert,Sauveterre de Guyenne,salle-simone-veil-69561,2025-04-12T19:30:00,mister-tchang-31949,MISTER TCHANG
Concert,Floirac,arkea-arena---bordeaux-53144,2025-04-12T20:00:00,bonhomme-jarry-13795,BONHOMME (Jarry)
Concert,Bordeaux,theatre-trianon-ex-centre-jean-vigo-a-bordeaux-22190,2025-04-12T20:00:00,jose-cruz-72785,JOSE CRUZ
Concert,Bordeaux,salle-des-fetes-du-grand-parc-a-bordeaux-27751,2025-04-12T20:00:00,chanson-plus-bifluoree-2869,CHANSON PLUS BIFLUOREE
Concert,Merignac,le-pin-galant-7410,2025-04-12T20:30:00,thomas-dutronc-18500,THOMAS DUTRONC
Concert,Arcachon,theatre-olympia-darcachon-7976,2025-04-12T20:30:00,quatuor-modigliani-47986,QUATUOR MODIGLIANI
Concert,Bordeaux,theatre-casino-barriere-a-bordeaux-18073,2025-04-12T20:30:00,kamel-le-magicien-95056,KAMEL LE MAGICIEN
Concert,Bordeaux,theatre-femina-1324,2025-04-13T18:00:00,tony-ann-223417,TONY ANN
Concert,Floirac,arkea-arena---bordeaux-53144,2025-04-13T18:00:00,star-academy-2024-23201,STAR ACADEMY 2024
Concert,Floirac,arkea-arena---bordeaux-53144,2025-04-14T20:00:00,lenny-kravitz-16471,LENNY KRAVITZ
Concert,Bordeaux,iboat-a-bordeaux-39764,2025-04-15T19:30:00,rue-oberkampf-224349,RUE OBERKAMPF
Concert,Floirac,arkea-arena---bordeaux-53144,2025-04-15T20:00:00,philippe-katerine-84,PHILIPPE KATERINE
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-04-15T20:30:00,mc-solaar-5267,MC SOLAAR
Concert,Arcachon,theatre-olympia-darcachon-7976,2025-04-15T20:30:00,lise-berthaud-48847,LISE BERTHAUD
Concert,Bordeaux,rock-school-barbey-3069,2025-04-15T20:30:00,amk-224029,AMK
Concert,Floirac,arkea-arena---bordeaux-53144,2025-04-16T20:00:00,pierre-garnier-232189,PIERRE GARNIER
Concert,Arcachon,theatre-olympia-darcachon-7976,2025-04-16T20:30:00,gary-hoffman-54131,GARY HOFFMAN
Concert,Biganos,centre-culturel-lucien-mounaix-de-biganos-8226,2025-04-16T20:30:00,handicapee-mechante-13579,HANDICAPEE MECHANTE
Concert,Creon,centre-culturel-de-creon-91,2025-04-17T19:00:00,yoann-loustalot-13184,YOANN LOUSTALOT
Concert,Floirac,arkea-arena---bordeaux-53144,2025-04-17T20:00:00,on-est-ensemble-14405,ON EST ENSEMBLE
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-04-17T20:00:00,martha-argerich-50272,MARTHA ARGERICH
Concert,Bordeaux,theatre-femina-1324,2025-04-17T20:30:00,guihome-vous-detend-142854,GUIHOME VOUS DETEND
Concert,Bordeaux,theatre-casino-barriere-a-bordeaux-18073,2025-04-17T20:30:00,ycare-61388,YCARE
Concert,Biganos,centre-culturel-lucien-mounaix-de-biganos-8226,2025-04-17T20:30:00,dedo-136600,DEDO
Concert,Floirac,arkea-arena---bordeaux-53144,2025-04-18T20:00:00,tiakola-190825,TIAKOLA
Concert,Bordeaux,limpromptu-a-bordeaux-68893,2025-04-18T20:00:00,pascal-pistone-67699,PASCAL PISTONE
Concert,Merignac,le-pin-galant-7410,2025-04-18T20:30:00,lexperience-de-la-vie-13835,L'EXPERIENCE DE LA VIE
Concert,La Teste de Buch,theatre-pierre-cravey--a-la-teste-de-buch-49768,2025-04-18T20:30:00,liane-foly-5435,LIANE FOLY
Concert,Arcachon,theatre-olympia-darcachon-7976,2025-04-18T20:30:00,seong-jin-cho-140437,SEONG JIN CHO
Concert,Biganos,centre-culturel-lucien-mounaix-de-biganos-8226,2025-04-18T20:30:00,frederic-fromet-26934,FREDERIC FROMET
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-04-18T20:30:00,anouar-brahem-14412,ANOUAR BRAHEM
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-04-19T20:00:00,stefano-di-battista-1495,STEFANO DI BATTISTA
Concert,Arcachon,theatre-olympia-darcachon-7976,2025-04-21T20:30:00,tango-nuevo-31935,TANGO NUEVO
Concert,Bordeaux,theatre-femina-1324,2025-04-23T20:00:00,les-comedies-musicales---la-tournee-officielle-215335,LES COMEDIES MUSICALES - LA TOURNEE OFFICIELLE
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-04-24T20:00:00,sylvain-duthu-164896,SYLVAIN DUTHU
Concert,Bordeaux,rock-school-barbey-3069,2025-04-24T20:30:00,warhaus-126150,WARHAUS
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-04-24T20:30:00,mezerg-170394,MEZERG
Concert,Bordeaux,theatre-femina-1324,2025-04-25T20:00:00,dans-les-yeux-daudrey-francois-mauduit-216001,DANS LES YEUX D'AUDREY (François Mauduit)
Concert,La Teste de Buch,theatre-pierre-cravey--a-la-teste-de-buch-49768,2025-04-25T20:30:00,les-caprices-de-marianne-143842,LES CAPRICES DE MARIANNE
Concert,Floirac,arkea-arena---bordeaux-53144,2025-04-26T15:00:00,moliere-lopera-urbain-204967,MOLIERE L’OPERA URBAIN
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-04-26T20:00:00,pene-pati-198167,PENE PATI
Concert,Bordeaux,cafe-theatre-des-beaux-arts-a-bordeaux-22142,2025-04-30T20:30:00,une-vie-sur-mesure-114417,UNE VIE SUR MESURE
Concert,Bordeaux,theatre-des-salinieres-a-bordeaux-23597,2025-05-02T20:30:00,jai-envie-de-toi-12845,J'AI ENVIE DE TOI
Concert,Bordeaux,theatre-femina-1324,2025-05-04T16:00:00,fernando-daniel-226993,FERNANDO DANIEL
Concert,Villenave d'Ornon,maison-des-arts-vivants-a-villenave-dornon-18633,2025-05-06T19:00:00,nacar-193733,NACAR
Concert,Floirac,arkea-arena---bordeaux-53144,2025-05-06T20:00:00,pixies-28301,PIXIES
Concert,Pessac,le-galet-a-pessac-18475,2025-05-06T20:00:00,macera-cie-pyramid-234493,MACERA (Cie Pyramid)
Concert,Merignac,le-pin-galant-7410,2025-05-07T20:00:00,jean-paul-rouve-242177,JEAN PAUL ROUVE
Concert,Bordeaux,cafe-theatre-des-beaux-arts-a-bordeaux-22142,2025-05-07T20:30:00,une-vie-sur-mesure-114417,UNE VIE SUR MESURE
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-05-07T20:30:00,chassol-106890,CHASSOL
Concert,Floirac,arkea-arena---bordeaux-53144,2025-05-09T20:00:00,louane-138473,LOUANE
Concert,Bordeaux,theatre-la-pergola-a-bordeaux-30565,2025-05-09T20:00:00,les-amazones-242863,LES AMAZONES
Concert,Bordeaux,theatre-des-salinieres-a-bordeaux-23597,2025-05-09T20:30:00,jai-envie-de-toi-12845,J'AI ENVIE DE TOI
Concert,Floirac,arkea-arena---bordeaux-53144,2025-05-10T15:00:00,music-is-coming-12803,MUSIC IS COMING
Concert,Begles,espace-jean-vautrin-a-begles-57585,2025-05-10T18:00:00,le-comte-de-bouderbala-sami-ameziane-61853,LE COMTE DE BOUDERBALA (Sami Ameziane)
Concert,Bordeaux,limpromptu-a-bordeaux-68893,2025-05-10T19:00:00,pascal-pistone-67699,PASCAL PISTONE
Concert,Floirac,arkea-arena---bordeaux-53144,2025-05-10T20:00:00,electro-symphony-234899,ELECTRO SYMPHONY
Concert,Bordeaux,theatre-la-pergola-a-bordeaux-30565,2025-05-11T15:00:00,les-amazones-242863,LES AMAZONES
Concert,Bordeaux,rock-school-barbey-3069,2025-05-12T20:30:00,skegss-173055,SKEGSS
Concert,Floirac,arkea-arena---bordeaux-53144,2025-05-14T20:00:00,michel-polnareff-36218,MICHEL POLNAREFF
Concert,Floirac,arkea-arena---bordeaux-53144,2025-05-15T20:00:00,soolking-171695,SOOLKING
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-05-15T20:00:00,ensemble-pygmalion-54320,ENSEMBLE PYGMALION
Concert,Bordeaux,theatre-femina-1324,2025-05-15T20:30:00,solide-13751,SOLIDE
Concert,Bordeaux,theatre-casino-barriere-a-bordeaux-18073,2025-05-15T20:30:00,tombe-du-ciel-6569,TOMBE DU CIEL
Concert,Bordeaux,theatre-des-salinieres-a-bordeaux-23597,2025-05-15T20:30:00,jai-envie-de-toi-12845,J'AI ENVIE DE TOI
Concert,Le Haillan,lentrepot-du-haillan-11910,2025-05-15T20:30:00,drama-queen-12338,DRAMA QUEEN
Concert,Bordeaux,theatre-moliere---scene-daquitaine-2936,2025-05-15T20:30:00,lili-cros-186795,LILI CROS & THIERRY CHAZELLE
Concert,Bordeaux,limpromptu-a-bordeaux-68893,2025-05-16T20:00:00,pascal-pistone-67699,PASCAL PISTONE
Concert,Bordeaux,theatre-la-pergola-a-bordeaux-30565,2025-05-16T20:00:00,les-amazones-242863,LES AMAZONES
Concert,Bordeaux,theatre-femina-1324,2025-05-16T20:30:00,solide-13751,SOLIDE
Concert,Merignac,le-pin-galant-7410,2025-05-16T20:30:00,les-franglaises-88420,LES FRANGLAISES
Concert,La Teste de Buch,theatre-pierre-cravey--a-la-teste-de-buch-49768,2025-05-16T20:30:00,jean-jacques-milteau-348,JEAN JACQUES MILTEAU
Concert,Biganos,centre-culturel-lucien-mounaix-de-biganos-8226,2025-05-16T20:30:00,nacar-193733,NACAR
Concert,Le Haillan,lentrepot-du-haillan-11910,2025-05-16T21:00:00,calme-14383,CALME
Concert,Bordeaux,salle-des-fetes-du-grand-parc-a-bordeaux-27751,2025-05-17T19:30:00,francois-and-the-atlas-mountains-77826,FRANCOIS AND THE ATLAS MOUNTAINS
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-05-17T20:00:00,quatuor-ebene-51152,QUATUOR EBENE
Concert,Bordeaux,theatre-femina-1324,2025-05-17T20:30:00,jenifer-24441,JENIFER
Concert,Floirac,arkea-arena---bordeaux-53144,2025-05-17T20:30:00,retour-vers-mon-futur-239265,RETOUR VERS MON FUTUR
Concert,Bordeaux,theatre-casino-barriere-a-bordeaux-18073,2025-05-17T20:30:00,les-annees-twist-239397,LES ANNEES TWIST
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-05-17T20:30:00,pierre-lapointe-26145,PIERRE LAPOINTE
Concert,Le Haillan,lentrepot-du-haillan-11910,2025-05-17T21:00:00,senk-13695,SENK
Concert,Leognan,halles-de-gascogne-a-leognan-8069,2025-05-17T21:00:00,nadau-19624,NADAU
Concert,Bordeaux,theatre-la-pergola-a-bordeaux-30565,2025-05-18T15:00:00,les-amazones-242863,LES AMAZONES
Concert,Floirac,arkea-arena---bordeaux-53144,2025-05-18T16:00:00,le-lac-des-cygnes-franceconcert-2025-211865,LE LAC DES CYGNES (Franceconcert 2025)
Concert,Bordeaux,theatre-des-salinieres-a-bordeaux-23597,2025-05-18T18:00:00,jai-envie-de-toi-12845,J'AI ENVIE DE TOI
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-05-19T20:30:00,helena-242807,HELENA
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-05-21T20:00:00,orchestre-national-bordeaux-aquitaine-onba-55282,ORCHESTRE NATIONAL BORDEAUX AQUITAINE (ONBA)
Concert,Merignac,le-pin-galant-7410,2025-05-21T20:30:00,un-monde-hostile-14461,UN MONDE HOSTILE
Concert,Cenon,le-rocher-de-palmer-a-cenon-34504,2025-05-21T20:30:00,youn-sun-nah-11313,YOUN SUN NAH
Concert,Floirac,arkea-arena---bordeaux-53144,2025-05-22T20:00:00,la-tournee-du-trio-14335,LA TOURNEE DU TRIO
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-05-22T20:00:00,quatuor-modigliani-47986,QUATUOR MODIGLIANI
Concert,Le Haillan,lentrepot-du-haillan-11910,2025-05-22T20:30:00,monsieur-henri-219811,MONSIEUR HENRI
Concert,Floirac,arkea-arena---bordeaux-53144,2025-05-23T20:00:00,julien-dore-45638,JULIEN DORE
Concert,Bordeaux,limpromptu-a-bordeaux-68893,2025-05-23T20:00:00,pascal-pistone-67699,PASCAL PISTONE
Concert,Bordeaux,theatre-femina-1324,2025-05-23T20:30:00,olivier-de-benoist-50136,OLIVIER DE BENOIST
Concert,Bordeaux,theatre-trianon-ex-centre-jean-vigo-a-bordeaux-22190,2025-05-23T20:30:00,tareek-170207,TAREEK
Concert,Le Haillan,lentrepot-du-haillan-11910,2025-05-23T21:00:00,guillaume-meurice-67844,GUILLAUME MEURICE
Concert,Monsegur,jardin-du-presbytere-a-monsegur-76815,2025-05-24T19:30:00,soledad-y-la-tropical-242125,SOLEDAD Y LA TROPICAL
Concert,Bordeaux,theatre-femina-1324,2025-05-24T20:30:00,inconstance-constance-14315,INCONSTANCE (Constance)
Concert,Bordeaux,theatre-la-pergola-a-bordeaux-30565,2025-05-24T20:30:00,les-amazones-242863,LES AMAZONES
Concert,Le Haillan,lentrepot-du-haillan-11910,2025-05-24T21:00:00,pierre-emmanuel-barre-106825,PIERRE EMMANUEL BARRE
Concert,Bordeaux,theatre-femina-1324,2025-05-25T19:00:00,on-ne-plaisante-pas-avec-lhumour-13885,ON NE PLAISANTE PAS AVEC L'HUMOUR
Concert,Merignac,le-pin-galant-7410,2025-05-27T20:30:00,le-cirque-leroux-165519,LE CIRQUE LEROUX
Concert,Bordeaux,theatre-casino-barriere-a-bordeaux-18073,2025-05-27T20:30:00,vincent-niclo-127652,VINCENT NICLO
Concert,Ares,espace-bremontier-a-ares-64357,2025-05-31T17:00:00,kid-palace-136394,KID PALACE
Concert,Bordeaux,theatre-femina-1324,2025-05-31T20:00:00,carmen-julien-lestel-230697,CARMEN (Julien Lestel)
Concert,Bordeaux,theatre-trianon-ex-centre-jean-vigo-a-bordeaux-22190,2025-06-04T20:30:00,alex-fredo-188115,ALEX FREDO
Concert,Bordeaux,theatre-trianon-ex-centre-jean-vigo-a-bordeaux-22190,2025-06-05T20:30:00,charlie-haid-215527,CHARLIE HAID
Concert,Bordeaux,limpromptu-a-bordeaux-68893,2025-06-07T19:00:00,pascal-pistone-67699,PASCAL PISTONE
Concert,Bordeaux,limpromptu-a-bordeaux-68893,2025-06-07T20:30:00,pascal-pistone-67699,PASCAL PISTONE
Concert,Saint Loubes,la-coupole-de-saint-loubes-2397,2025-06-10T15:00:00,la-belle-histoire-des-comedies-musicales-cie-trabucco-236601,LA BELLE HISTOIRE DES COMEDIES MUSICALES (Cie Trabucco)
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-06-11T20:00:00,gautier-capucon-63070,GAUTIER CAPUCON
Concert,Le Haillan,lentrepot-du-haillan-11910,2025-06-11T20:30:00,julie-rousseau-30537,JULIE ROUSSEAU
Concert,Bordeaux,theatre-femina-1324,2025-06-12T20:00:00,belinda-davids---a-tribute-to-whitney-houston-151980,BELINDA DAVIDS - A TRIBUTE TO WHITNEY HOUSTON
Concert,Le Haillan,lentrepot-du-haillan-11910,2025-06-12T20:30:00,alexis-hk-141374,ALEXIS HK
Concert,Bordeaux,limpromptu-a-bordeaux-68893,2025-06-13T20:00:00,pascal-pistone-67699,PASCAL PISTONE
Concert,Le Haillan,lentrepot-du-haillan-11910,2025-06-13T21:00:00,noe-preszow-183137,NOE PRESZOW
Concert,Le Haillan,lentrepot-du-haillan-11910,2025-06-14T21:00:00,oldelaf-20273,OLDELAF
Concert,Bordeaux,opera-national-de-bordeaux--grand-theatre-auditorium-8446,2025-06-17T20:00:00,jordi-savall-47254,JORDI SAVALL
